Brevi spatio intermisso Graeci insulae cuidam appropinquaverunt in qua Circe, filia Solis, habitabat. Quo cum navem appulisset, Ulixes in terram frumentandi causa egrediendum esse statuit; nam cognoverat frumentum quod in navi haberent iam deficere. Sociis igitur ad se convocatis quo in loco res esset et quid fieri vellet ostendit. Cum tamen omnes memoria tenerent quam crudeli morte necati essent ii qui nuper e navi egressi essent, nemo repertus est qui hoc negotium suscipere vellet. Quae cum ita essent, res ad controversiam deducta est. Tandem Ulixes consensu omnium socios in duas partis divisit, quarum alteri Eurylochus, vir summae virtutis, alteri ipse praeesse. Tum hi inter se sortiti sunt uter in terram egrederetur. Hoc facto, Eurylocho sorte evenit ut cum duobus et viginti sociis rem susciperet.	bāiulus malleōrum -ī, m. [golf-caddie],lūdus bis bīnārum mulierum -ī, m. [womens-doubles],breve curriculum -ī, n. [sprint]	Pridie lūdīs bis bīnārum mulierum, Lucia et Valeria victoriam sperabant. Valeria, bāiulo malleōrum fideli cōnscius, sēcum in campum contendit. Lucia, cum brevem curriculum dūcere parābat, animum adjuvītābātur. Valeria, cōnscius malleōrum, eam aequō pede supportāvit. Tandem, cum cum adversāriīs certārent, lūcem atque vīctōriam assequēbantur.	gpt-3.5-turbo-1106
superiorum dierum Sabini cunctatio, perfugae confirmatio, inopia cibariorum, cui rei paum diligenter ab iis erat provisum, spes Venetici belli, et quod fere libenter. homines id quod volunt credunt. His rebus adducti non prius Viridovicem reliquosque duces ex concilio dimittunt quam ab iis sit concessum arma uti capiant et ad castra contendant. Qua re concessa laeti, ut explorata victoria, sarmentis virgultisque collectis, quibus fossas Romanorum compleant, ad castra pergunt.	gasometrum -ī, n. [gas-meter],lēgātus -ī, m. [deputy],specula nāvis -ae, f. [crows-nest]	Superiorum diebus, incola urbis nobilis nomenque Laetitia, cui gasometrum in domo erat, ad lēgātum suum, nomine Tiberius, vēnit. Laetitia, "Quid agitur, domine?" inquit. Tiberius, "Gasometrum in tuā domō cūrātē serviit, sed speculā nāvis in portū nōn detecta est. Tē oportet ad portum celeriter pergere et obsērvātiōnēs in speculā nāvis facere." Laetitia, "Bene intellego, domine," respondit. Statim ē portā exiit et ad portum cum lēgātō contendit. Ibi, in speculā nāvis stāns, longē spectābat ut ā lēgātō petītum erat.	gpt-3.5-turbo-1106
EA quae secuta est hieme, qui fuit annus Cn. Pompeio, M. Crasso consulibus, Usipetes Germani et item Tencteri magna [cum] multitudine hominum flumen Rhenum transierunt, non longe a mari, quo Rhenus influit.	aëriarum nāvium portūs temporatio -ōnis, f. [airstrip],riscus -ī, m. [suitcase],ūniversitas animālium -ātis, f. [animal-kingdom]	Eustachius, iuvenis studiōsus, ad aëriarum nāvium portūs temporatiōnem contendit. In suā riscōnem suam omnēs vestēs et cibāria imposuit et ad locum favōrabilem ad pernoctandum appulit. Tum, cum somnum somniantem caperet, intrōmissus est in ūniversitātem animālium, ubi leōnēs, tigribus et ursīs spectāculum daretur. Eustachius, valdē territus, totis viēribus contendit ut ex istō locō effugeret.	gpt-3.5-turbo-1106
 His rebus gestis cum omnibus de causis Caesar pacatam Galliam existimaret, [superatis Belgis, expulsis Germanis, victis in Alpibus Sedunis,] atque ita inita hieme in Illyricum profectus esset, quod eas quoque nationes adire et regiones cognoseere volebat, subitum bellum in Gallia eoortum est. Eius belli haec fuit causa. P. Crassus adulescens eum legione VII. proximus mare Oeeanum in Andibus hiemabat. Is, quod in his loeis inopia frumenti erat, praefectos tribunosque militum eomplures in finitimas civitates frumenti causa dimisit; quo in numero est T. Terrasidius missus in Esuvios, M. Trebius Gallus in Coriosolites, Q. Velanius eum T. Silio in Venetos.	crābrō -ōnis, m. [hornet],sterculīn(i)um -ī, n. [manureheap],cellulosa membrāna -ae, f. [cellulose]	Gaius, iuvenis diligens et laboriosus, in agris patris laborebat. Subitō, crābrō ex sterculinio coniēcerunt membrānam, quae Gaium in bracās iniēcerunt. At Gaius, celeriter et fortiter, membrānam ēripuit et se ēvāsit. Multa ex hāc re discēbat Gaius, crābrōs esse perīculosōs, sterculinia loca cavēre oportēre, et membrānam cellulōsam esse valdē utilem. Hoc exemplum Gaius docuit omnēs discipulōs, quod, etiam in agrīs, perīcula latēre possunt.	gpt-3.5-turbo-1106
 Eodem die ab exploratoribus certior factus hostes sub monte consedisse milia passuum ab ipsius castris octo, qualis esset natura montis et qualis in circuitu ascensus qui cognoscerent misit.Renuntiatum est facilem esse.	sturnus -ī, m. [starling],chalīfa -ae, f. [caliph],pugilātus -ūs, m. [boxing]	In urbe quaedam, Lucius, puer studiosus et curiosus, magna cum admiratione aves in coelo observabat. Subito sturnus albus ad fenestram eius volavit, pulchris coloribus distinctus. Lucius se excitavit et sturnum per fenestram secutus est.  Sturnus vitam apud Lucium delectabat, nam multas fabulas memorabiles narrabat. Unum diem, sturnus rem mirabilem narravit de chalifa Arabiae. Chalifa, rex vir bellicosus et potens, pugilatum in foro spectabat.  Lucius, arte pugilandi magis et magis delectans, sturnum interrogavit utrum pugilatum discere posset. Sturnus hilare respondit, "Certissime, Luci, pugilatus ars magnopere probata est. Cum patre tuo consilia inito ut discas!"  Lucius, laetus et spe plenus, patrem suum de his rebus docuit. Pater, interpellans, "Cur non? Pugilatum discere valde bonum est, fili mi."  Lucius igitur ad ludum pugilatus profectus est, ibique disciplinam strenue didicit.  Finis.	gpt-3.5-turbo-1106
Proximo die instituto suo Caesar ex castris utrisque copias suas eduxit paulumque a maioribus castris progressus aciem instruxit hostibusque pugnandi potestatem fecit. Ubi ne tum quidem eos prodire intellexit, circiter meridiem exercitum in castra reduxit. Tum demum Ariovistus partem suarum copiarum, quae castra minora oppugnaret, misit.	delphīnus -ī, m. [dolphin],liber compactus -ī, m. [bound-book],tarandrus -ī, m. [reindeer]	Athenodorus, fīlius agricolae, incolae maritimi erat. Semper cum patre suo in littore ambulabat et piscatoribus auxilium praestabat. Unā misericordia eī, delphīnīs qui in mari habitat, commovebant. Athenodorus librum compactum de delphīnīs scribere cupiebat. Tum unus amīcus ē eius, Turrianus, narrābat fābulam de tarandrō in terrīs frīgidīs. Turrianus ē suā peregrinatione in terram frīgidam ēgrediēbatur. Evenit autem ut turranrus eius mihi Aristidem predicavit.	gpt-3.5-turbo-1106
Acriter utrimque usque ad vesperum pugnatum est. Solis occasu suas copias Ariovistus multis et inlatis et acceptis vulneribus in castra reduxit.	vischium -ī, n. [whisky],corvus -ī, m. [raven],deltaplānum -ī, n. [glider-hang]	Acriter pugnatum est inter Tiberium et Gaium in ludis gladiatoribus. Tiberius, robustus et agilis, armis bene instructus in arenam ingressus est, contra Gaium, qui similiter praeparatus erat. Tiberius tridente et clypeo, Gaius autem gladio et scuto armatus erant. Multa tela et ictus inter eos commissa sunt, donec Tiberius, magno impetu facto, Gaium superavit et victor exstitit. Post ludos, Tiberius cum amicis in tabernam vocavit, ubi vischium optimum gustaverunt. Subito, corvus magnus in fenestram irruit et de vischio clamavit. Tiberius et amici mirati sunt et corvum in fenestra receperunt, ubi corvus libenter ex poculo vischii bibit. Tum corvus, bene hilaris, clamorem edidit et ad deltaplanum procellosius volavit. Mirantes spectatores corvum videntes exclamaverunt, "Mirabile spectaculum est!" Sic Tiberius et amici corvi facinus mirum fruebantur, donec sero domum redierunt, ubi de incredibili adventura narraverunt. Et ita, ludos et avem biberunt, tandem in somnum se dederunt. ####	gpt-3.5-turbo-1106
His rebus gestis omnes sine mora navem rursus conscenderunt, et sublatis ancoris prima vigilia solverunt; neque enim satis tutum esse arbitrati sunt in eo loco manere. At rex Aeetes, qui iam ante inimico in eos fuerat animo, ubi cognovit filiam suam non modo ad Argonautas se recepisse sed etiam ad vellus auferendum auxilium tulisse, hoc dolore gravius exarsit. Navem longam quam celerrime deduci iussit, et militibus impositis fugientis insecutus est. Argonautae, qui rem in discrimine esse bene sciebant, omnibus viribus remis contendebant; cum tamen navis qua vehebantur ingenti esset magnitudine, non eadem celeritate qua Colchi progredi poterant. Quo factum est ut minimum abesset quin a Colchis sequentibus caperentur, neque enim longius intererat quam quo telum adici posset. At Medea cum vidisset quo in loco res essent, paene omni spe deposita infandum hoc consilium cepit.	vespa -ae, f. [wasp],catulus -ī, m. [cub],tiāra -ae, f. [turban]	In urbe magna habitabat Puella nomine Julia. Iam dudum desiderabat disertari Deorum antiquorum. Unā die, ad templum Veneris ivit. Ibi in equidem mitra et tiara adornata, a sacerdote de Dea Veneris didicerat. Iterum ad domum ivit, et in hortum secesserat ubi Vesparum domus erat. In ea vespa magna ad lapidem finxit. Filiolam catastululum educavit, quod filiola de vespa esset. "Quam pulchra est!" Julia exclaims.	gpt-3.5-turbo-1106
Quam quisque ab opere in partem casu devenit quaeque prima signa conspexit, ad haec constitit, ne in quaerendis suis pugnandi tempus dimitteret.	nervus umbilīcāris -ī, m. [umbilical-cord],volāticus homo -inis, m. [aviator],spīna piscis -ae, f. [fishbone]	Quintus, volāticus homo perītus, per aera volābat cum subitō nervus umbilicāris ēius dēfēcit. Dum labōrābat ad retinendum equilibrium, spīnam piscis in dentibus ferventibus illi iniēcit. "Heu, miserrimus!" exclāmāvit Quintus. Sed, cum ad terram dēvolāsset, salvus et incolumis erat. Tum, Vir fēlīcem, quam dē opere illō dēscenderit hīc signa spectāverat, grātiās maximās dīs agēbat neque tempus in quaerendīs suīs dīmittere voluit. ####	gpt-3.5-turbo-1106
 Eo cum de improviso celeriusque omnium opinione venisset, Remi, qui proximi Galliae ex Belgis sunt, ad eum legatos Iccium et Andebrogium, primos civitatis, miserunt, qui dicerent se suaque omnia in fidem atque potestatem populi Romani permittere, neque se cum reliquis Belgis consensisse neque contra populum Romanum coniurasse, paratosque esse et obsides dare et imperata facere et oppidis recipere et frumento ceterisque rebus iuvare; reliquos omnes Belgas in armis esse, Germanosque qui cis Rhenum incolant sese cum his coniunxisse, tantumque esse eorum omnium furorem ut ne Suessiones quidem, fratres consanguineosque suos, qui eodem iure et isdem legibus utantur, unum imperium unumque magistratum cum ipsis habeant, deterrere potuelint quin cum iis consentirent.	vexātiō bēstiarum -ōnis, f. [cruelty-to-animals],vās lymphāticus -āsis, n. [lymphatic-vessel],chromosōma -atis, n. [chrosome]	Cum de improviso ad urbem veniret, Iccius et Andebrogius, duo Remi, legatos ad eum mittuntur. Legati, velocitate suā quam celerrimā omnium superabant. In concilio, Iccius cārē̆ decisione aboreum, dicens se et suōs omnia in fidem atque potestatem populi Romānī permittere. Neque consensisse cum reliquīs Belgīs neque coniurāsse contrā populum Rōmānum. Diū certāvēre et Seriānam luculentissimamque rem in fidem cēnsterent. Itaque parātī erant facere imperāta Rōmānōrum, daturī obsidēs atque recēptūrī in oppidīs. Reliquōs Belgās in castrīs esse, Germanōsque qui cis Rhēnum incolant sē cum his consensisse. Tantusque fūror eōrum omnium erat ut ne Suessionēs quidem, fratres consanguineōsque suōs, unum imperium unumque magistrātum cum ipsis habērent. Ut tali spectaclo duo Remi civitātam sūam cōnfirmārē.	gpt-3.5-turbo-1106
