Hercules iam adulescens Thebis habitabat. Rex Thebarum, vir ignavus, Creon appellabatur. Minyae, gens bellicosissima, Thebanis finitimi erant. Legati autem a Minyis ad Thebanos quotannis mittebantur; hi Thebas veniebant et centum boves postulabant. Thebani enim olim a Minyis superati erant; tributa igitur regi Minyarum quotannis pendebant. At Hercules civis suos hoc stipendio liberare constituit; legatos igitur comprehendit, atque auris eorum abscidit. Legati autem apud omnis gentis sancti habentur.	heroīnum (-i) [eroina],deversórium autocinéticum [motel],vectorum adiūtrix [hostess]	In quodam deversorio autocinetico, non longe ab urbe Roma, fabula de heroīno quodam narrabatur. Puella nomine Valeria, quae vectorum adiūtrix erat, in illo deversorio laborabat. Valeria non solum hospitibus cubicula munda praebere solebat, sed etiam consilium et auxilium viatoribus saepe dabat.  Die quodam, cum sol ad occasum vergens caelum rubrum faceret, ad deversorium autocineticum vir quidam advenit. Aspectu erat fessus et mente perturbatus, nam per multas horas autocinetum eius in via defectum fuerat. Valeria, ut erat officii sui conscia, virum benigne salutavit et ei cubiculum optimum ostendit.  Nocte illa, tumultus magnus in deversorio exortus est. Latrones armati, divitias ab hospitibus extorquere cupientes, in deversorium irruperunt. Valeria, audens et animosa, non timuit, sed latrones callide elusit. Cum tamen unus ex latronibus virum illum, quem Valeria antea adiuverat, adprehendisset, heroīnum nostrum sine mora ad auxilium eius cucurrit. Valeria, quamquam armis carebat, ingenio utebatur. Lampadem in latronem iecit, eumque exanimavit. Ceteri latrones, metu capti, fugam ceperunt. Vir ille, Valeriae gratias agens, eam veram heroīnum appellavit. Postea, fama Valeriae per totam regionem diffusa est. Multi ad deversorium veniebant non solum ut noctem ibi transigerent, sed etiam ut heroīnum viderent. Valeria autem, humilitate insignis, semper respondit se non quaerere laudem, sed tantummodo officium suum facere. Sic Valeria, vectorum adiūtrix, non solum deversorium suum a periculo servavit, sed etiam exemplum virtutis et audaciae omnibus praebuit. Et licet non de diis aut semideis fabula ageret, Valeriae res gestae non minus quam antiquorum heroūm in memoria hominum manebunt.	gpt-4-1106-preview
Postquam tamen pauca milia passuum a litore Troiae progressi sunt, tanta tempestas subito coorta est ut nulla navium cursum tenere posset, sed aliae alias in partis disicerentur. Navis autem qua ipse Ulixes vehebatur vi tempestatis ad meridiem delata decimo die ad litus Libyae appulsa est. Ancoris iactis Ulixes constituit nonnullos e sociis in terram exponere, qui aquam ad navem referrent et qualis esset natura eius regionis cognoscerent. Hi igitur e navi egressi imperata facere parabant. Dum tamen fontem quaerunt, quibusdam ex incolis obviam facti ab iis hospitio accepti sunt. Accidit autem ut maior pars victus eorum hominum in miro quodam fructu quem lotum appellabant consisteret. Quam cum Graeci gustassent, patriae et sociorum statim obliti confirmaverunt se semper in ea terra mansuros, ut dulci illo cibo in perpetuum vescerentur.	consociāta voluntas [solidarietà],perlatae epístulae núntius [ricevuta di ritorno],convivíolum [rinfresco]	In quodam antiquo oppido, ubi consociāta voluntas (solidarietà) inter cives maximi momenti erat, parva communitas vivebat quae adjuvare alios in necessitatibus studebat. Erat autem in oppido senex quidam, nomine Gaius, qui litteras doctus erat et perlatae epístulae núntius (ricevuta di ritorno) officio fungebatur. Gaius, quamquam senex et paene claudus, cotidie per oppidi vias ambulabat, epistulas tradens et nuntios ad suos destinatarios perferens. Quadam die, cum Gaius ad domum Iulii, viri locupletis et benevoli, pervenisset, invenit convivíolum (rinfresco) magnum in atrio paratum. Iulius, qui festum propter natalem filii sui paraverat, Gaium invitavit ut una cum aliis convivis laetitiam participaret. Gaius, qui semper aliorum necessitatibus intentus erat, primo recusavit, dicens se multas adhuc epistulas habere quae distribuendae essent. Iulius tamen, consociāta voluntate (solidarietà) motus, cives adiuvit ut Gaius munere suo brevi tempore liberaretur. Ita factum est ut epistulae celeriter per totum oppidum perlatae essent, et Gaius, nullo iam officio detentus, ad convivíolum (rinfresco) rediret. Ibi, inter risus et sermones, cives una cum Gaiio gaudebant, et ille senex, quamvis saepe solitarius, sensum communitatis et amicitiae profunde experiens erat. Die illo, Gaius non solum perlatae epístulae núntius (ricevuta di ritorno) fuit, sed etiam testis consociātae voluntatis (solidarietà), quae in oppido florebat. Et cum sol occidisset, omnes grato animo discesserunt, memores quod una cum aliis convivere et adiuvare semper esset vitae pars pulcherrima.	gpt-4-1106-preview
Brevi intermisso spatio Argonautae ad flumen Phasim venerunt, quod in finibus Colchorum erat. Ibi cum navem appulissent et in terram egressi essent, statim ad regem Aeetem se contulerunt et ab eo postulaverunt ut vellus aureum sibi traderetur. Ille cum audivisset quam ob causam Argonautae venissent, ira commotus est et diu negabat se vellus traditurum esse. Tandem tamen, quod sciebat Iasonem non sine auxilio deorum hoc negotium suscepisse, mutata sententia promisit se vellus traditurum, si Iason labores duos difficillimos prius perfecisset; et cum Iason dixisset se ad omnia pericula subeunda paratum esse, quid fieri vellet ostendit. Primum iungendi erant duo tauri specie horribili, qui flammas ex ore edebant; tum his iunctis ager quidam arandus erat et dentes draconis serendi. His auditis Iason etsi rem esse summi periculi intellegebat, tamen, ne hanc occasionem rei bene gerendae amitteret, negotium suscepit.	tabellárius [postino],mandatum nummárium [assegno],reclamátio [protesta]	In urbe Roma antiqua, tabellárius per vias angustas festinabat, mandatum nummárium ad cives divites ferens. Hic tabellárius, nomine Marcus, erat vir diligens et officium suum semper cum cura exercebat. Die quodam, cum ad domum patricii clarissimi mandatum nummárium pertulisset, miratus est quod dominus domus, Gaius nomine, mandatum non acceptavit. Gaius enim, inspecto mandato nummario, vehementer reclamavit, dicens illud non satis esse. "Quid hoc est?" inquit, "Ego summa maiora exspectabam! Nonne scis me multo plus mercibus meis venditis meruisse?" Marcus, qui tantum nuntius erat, respondere non potuit, nisi ut diceret se mandatum tantum tradere. Gaius, ira accensus, reclamationem suam ad forum portavit, ubi multis civibus audientibus, de insufficiencia nummorum protestatus est. "Non est iustum!" exclamavit. "Quid facere debemus cum talibus erroribus occurrimus?" Inter cives qui aderant, quidam senex, philosophiae studens, voce placida locutus est: "O Gai, nonne scis verum bonum non in nummis situm esse, sed in virtute et sapientia? Fortasse hoc mandatum nummarium tibi occasionem dat ut de vera felicitate cogites." Gaius, verba senis audiens, paulisper tacuit. Deinde, animo paulo tranquillior, ad tabellarium conversus est et dixit: "Ignosce mihi, Marce. Non est tua culpa, et non debui te reclamatione mea vexare." Marcus, gratias agens, "Nihil est," inquit, "omnes nos interdum a vera via aberramus. Sed semper est tempus corrigendi et meliores fieri." Ita Marcus, mandatum nummarium rursus sumens, ad alios cives perrexit, Gaius autem, cogitationibus novis imbutus, domum suam rediit, de vita et vera felicitate meditans. Et sic finitur fabula de tabellario, mandato nummario, et reclamatione quae ad sapientiam ducere potest.	gpt-4-1106-preview
Hercules quamquam quietem vehementer cupiebat, tamen Eurystheo parere constituit, et simul ac iussa eius accepit, proficisci maturavit. A multis mercatoribus quaesiverat quo in loco Hesperides habitarent, nihil tamen certum reperire potuerat. Frustra per multas terras iter fecit et multa pericula subiit; tandem, cum in his itineribus totum annum consumpsisset, ad extremam partem orbis terrarum, quae proxima est Oceano, pervenit. Hic stabat vir quidam, nomine Atlas, ingenti magnitudine corporis, qui caelum (ita traditum est) umeris suis sustinebat, ne in terram decideret. Hercules tantas viris magnopere miratus statim in conloquium cum Atlante venit, et cum causam itineris docuisset, auxilium ab eo petiit.	efféctio [attuazione],tunícula manicata [giacca],homo hebes [idiota]	In urbe Romana, vir quidam erat, nomine Marcus, qui efféctionem magni consilii in animo volvebat. Hic Marcus, sapiens et industriosus, mercaturam novam aperire cupiebat, sed sciebat se adiutore opus habere. Itaque in forum ivit, ubi homines varii negotiis suis studebant. Inter turbam, oculi Marci incidere in hominem hebetem, qui tunículam manicatam gestabat. Homo ille, nomine Sextus, non solum vestitu sed etiam ingenio a ceteris differebat; nam, licet tunícula eius pulchra esset et bene consuta, ipsius mores et sermones stultitiae pleni erant. Marcus, tamen, hominem hebetem ad consilium suum adhibere statuit, nam credebat se eius simplicitate et inopia ingenii uti posse ad efféctionem consilii sui. "Sexte," inquit Marcus, "visne mihi in mercatura adiutorem esse? Promitto te bene mercedem accepturum." Sextus, qui pecunia indigebat, sine ulla dubitatione consensit, et Marcus eum in artes mercatorias erudire coepit. Diebus ac noctibus Sextus laborabat, sed Marcus mox intellexit hominem hebetem non facile ad sapientiam duci posse. Quotienscumque enim Sextus negotium aliquod agere conabatur, semper aliquid errabat. Si nummos numerare debuisset, confundebat summas; si mercibus pretia constituere, nimis vilia aut nimis cara pretia statuebat. Una die, cum Marcus abesset, Sextus tunículam manicatam novam indutus est et in foro stans mercaturam solus administrare temptavit. Homines astuti, eius simplicitatem cernentes, eum circumvenire et bona emere vilissimo pretio coeperunt. Cum Marcus rediit, invenit Sextum fere in lacrimis, et mercaturam suam paene ad ruinam ductam. Marcus, ira commotus, Sextum vehementer increpuit, sed postea misericordia motus, eum consolari coepit. "Homo hebes," inquit Marcus, "non semper culpa sua stultus est, sed qui eum sine recta doctrina ad res graves adhibet, is vere stultus est. Abhinc, magis in te eruditionem effundam, ne iterum talis error fiat." Sextus, lectione accepta, magis attentus factus est, et Marcus patientius eum docebat. Tempore, Sextus non amplius homo hebes habebatur, et mercatura tandem successum habuit. Efféctio consilii Marci, licet tardius quam speraverat, tandem ad exitum felicem pervenit, et tunícula manicata Sexti non iam stultitiae, sed industrii et discendi cupiditatis signum facta est.	gpt-4-1106-preview
Postquam Perseus ad insulam navem appulit, se ad locum contulit ubi mater olim habitaverat, sed domum invenit vacuam et omnino desertam. Tris dies per totam insulam matrem quaerebat; tandem quarto die ad templum Dianae pervenit. Huc Danae refugerat, quod Polydectem timebat. Perseus ubi haec cognovit, ira magna commotus est; ad regiam Polydectis sine mora contendit, et ubi eo venit, statim in atrium inrupit. Polydectes magno timore adfectus est et fugere volebat. Dum tamen ille fugit, Perseus caput Medusae monstravit; ille autem simul atque hoc vidit, in saxum versus est.II. THE ORACLE FULFILLEDPost haec Perseus cum uxore sua ad urbem Acrisi rediit. Ille autem ubi Perseum vidit, magno terrore adfectus est; nam propter oraculum istud nepotem suum adhuc timebat. In Thessaliam igitur ad urbem Larisam statim refugit, frustra tamen; neque enim fatum suum vitavit. Post paucos annos rex Larisae ludos magnos fecit; nuntios in omnis partis dimiserat et diem edixerat. Multi ex omnibus urbibus Graeciae ad ludos convenerunt. Ipse Perseus inter alios certamen discorum iniit. At dum discum conicit, avum suum casu occidit; Acrisius enim inter spectatores eius certaminis forte stabat.HERCULES Hercules, a Greek hero celebrated for his great strength, was pursued throughout his life by the hatred of Juno. While yet an infant, he strangled some serpents sent by the goddess to destroy him. During his boyhood and youth he performed various marvelous feats of strength, and on reaching manhood succeeded in delivering the Thebans from the oppression of the Minyae. In a fit of madness sent upon him by Juno, he slew his own children; and on consulting the Delphic oracle as to how he should cleanse himself from this crime, he was ordered to submit himself for twelve years to Eurystheus, king of Tiryns, and to perform whatever tasks were appointed him. Hercules obeyed the oracle, and during the twelve years of his servitude accomplished twelve extraordinary feats known as the Labors of Hercules. His death was caused unintentionally by his wife Dejanira. Hercules had shot with his poisoned arrows a centaur named Nessus, who had insulted Dejanira. Nessus, before he died, gave some of his blood to Dejanira, and told her it would act as a charm to secure her husband's love. Some time after, Dejanira wishing to try the charm soaked one of her husband's garments in the blood, not knowing that it was poisoned. Hercules put on the robe, and after suffering terrible torments died, or was carried off by his father Jupiter.	experimentum [test],currus tractórius [locomotiva],taberna nocturna [night-club]	In urbe antiqua, iuvenis nomine Gaius, qui scientiae amans erat, experimentum audax facere constituit. Currus tractórius novus inventus erat, qui sine equis moveri poterat, et Gaius hunc currum in via publica probare volebat. Multis diebus et noctibus in officina laboravit, machinam aptans et rotae viam ducens. Die constituto, Gaius currum tractórium in medium forum duxit. Cives, qui tale spectaculum numquam viderant, mirati sunt. Gaius, confidentia plenus, in currum ascendit et machinam incendit. Fumo et strepitu magno, currus coepit moveri! Gaius per forum velociter ivit, omnesque qui aderant stupore affecti sunt. Sed, ut saepe fit, invidia et curiositas hominum ad pericula ducunt. Nocte illa, Gaius et amici eius tabernam nocturnam visitare decreverunt. Gaius, qui experimentum suum celebrare volebat, nuntiavit se currum tractórium ad tabernam ducere in animo habere. Amici eius, risu et vino incitati, consilium laudaverunt. Nox erat serena, et luna plena caelum illustrabat. Gaius, currum ad tabernam nocturnam agens, vias angustas urbis transibat. Sed, in angulo obscuro, currus subito stetit! Gaius, quid accidisset ignorans, descendit ut causam inquireret. Dum machinam inspicit, latrones e tenebris exierunt et Gaium oppugnaverunt. Fortuna bono cum Gaius esset, amici eius, qui sequi coeperant, aderant et latrones fugaverunt. Ex hoc incidente, Gaius intellexit non solum scientiam, sed etiam prudentiam esse necessariam. Currus tractórius iterum movit, et Gaius cum amicis ad tabernam nocturnam pervenit, ubi cetera nocte laetitia et amicitia fruebantur. Ex hac historia discimus experimenta scientiae nobis vias novas aperire, sed semper nos debere meminisse ut cum cautione agamus, ne pericula inopinata nos superent. Gaius etiam didicit quod, etiam in momentis triumphi, humilitas et vigilare semper sunt virtutes magni pretii.	gpt-4-1106-preview
Palus erat non magna inter duo exercitus; neutri tamen initium transeundi facere volebant. Tandem Hercules signum dedit, et ubi paludem transiit, proelium commisit.Amazones impetum virorum fortissime sustinuerunt, et contra opinionem omnium tantam virtutem praestiterunt ut multos eorum occiderint, multos etiam in fugam coniecerint. Viri enim novo genere pugnae perturbabantur nec magnam virtutem praestabant. Hercules autem cum haec videret, de suis fortunis desperare coepit. Milites igitur vehementer cohortatus est ut pristinae virtutis memoriam retinerent neu tantum dedecus admitterent, hostiumque impetum fortiter sustinerent; quibus verbis animos omnium ita erexit ut multi etiam qui vulneribus confecti essent proelium sine mora redintegrarent.	ánimi imminútio [depressione],cámmărus [gambero],instrumentum laséricum [laser]	In antiquo flumine, quod per silvarum densitatem serpens, cámmărus quidam vivebat, cui nomen erat Pinna Rubra. Hic cámmărus, natura curiosus et ingeniosus, saepe de vita sub aqua et mysteriis quae supra se habebat cogitabat. Sed, quodam die, ánimi imminútio gravi Pinnae Rubrae corripuit, quia sentiebat se ad nihil magnum destinatum esse, sed tantum ad in luto palustri reptandum. Dum tristis in ripa fluminis sedebat, subito lux insolita oculos eius percussit. Instrumentum laséricum erat, quod ab homine quodam, scientiae studioso, ad flumen delatum est ut aquarum naturam investigaret. Pinna Rubra, licet maerens, ad lucem lasericam accessit et, mirum dictu, instrumentum illud tamquam signum fati interpretatus est. "Fortasse," inquit cámmărus, "non sum sine spe et fortuna. Quis scit quid instrumentum hoc laséricum de fluminis nostrae natura revelare potest? Quis scit quid ego ipse invenire vel effingere possim?" Itaque, ánimi imminútione paulatim relicta, Pinna Rubra novam vitam et novas vires in se invenit. Coepit cum instrumento lasérico ludere, eius radiis reflectendis et refringendis, et mox intellexit se non solum in luto palustri vivere, sed etiam in lucis et scientiae mundo participare posse. Ex illo die, Pinna Rubra non solum cámmărus erat, sed etiam explorator et amicus hominum, qui scientiae lumen in profundis aquarum diffundebat. Et cum ánimi imminútio iterum adveniret, Pinna Rubra recordabatur semper se maiora posse quam quae sub superficie viderentur. Quae fabula docet nos, etiam cum animo depresso laboramus, semper esse spem et novas vias ad meliorem vitam et ad maiora assequenda. Instrumentum laséricum, sicut omnia scientiae studia, potest nobis novam perspectivam et novum propositum dare.	gpt-4-1106-preview
Hercules quamquam quietem vehementer cupiebat, tamen Eurystheo parere constituit, et simul ac iussa eius accepit, proficisci maturavit. A multis mercatoribus quaesiverat quo in loco Hesperides habitarent, nihil tamen certum reperire potuerat. Frustra per multas terras iter fecit et multa pericula subiit; tandem, cum in his itineribus totum annum consumpsisset, ad extremam partem orbis terrarum, quae proxima est Oceano, pervenit. Hic stabat vir quidam, nomine Atlas, ingenti magnitudine corporis, qui caelum (ita traditum est) umeris suis sustinebat, ne in terram decideret. Hercules tantas viris magnopere miratus statim in conloquium cum Atlante venit, et cum causam itineris docuisset, auxilium ab eo petiit.	nummáriae rei disciplina [scienza delle finanze],puerorum custos [nurse],vitritersórium [tergicristallo]	In urbe Romana antiqua, erat vir sapientissimus nomine Gaius, qui in nummariae rei disciplina (scienza delle finanze) doctus erat. Multos annos studuerat ut artem pecuniarum gubernandarum disceret. Gaius non solum divitias suas augere volebat, sed etiam cives suos docere ut eorum res oeconomicas melius administrarent. Quodam die, Gaius ad forum ivit ut de rebus pecuniariis cum mercatoribus dissereret. In foro, etiam puerorum custos (nurse) erat, nomine Lucia, quae infantes curabat dum parentes eorum negotiabantur. Lucia, quamquam non in nummariae rei disciplina erudita, tamen prudentia in re familiari utebatur. Subito, coelum obnubilatum est et imber vehementissimus coepit. Homines et mulieres in tabernas confugerunt, mercatores autem solliciti erant de mercibus suis. Tunc Gaius vitritersorium (tergicristallo) suum, quod in raeda sua habebat, adhibuit ut aquam de mensis mercium removeret. Mercatores mirati sunt quod talis instrumentum non prius viderant. Gaius, mercatoribus adstantibus, explicavit quomodo vitritersorium opus faceret. "Videtis, o amici," inquit, "sicut hoc instrumentum aquam a superficie purgat, sic nos debemus nummariae rei disciplinam adhibere ut res pecuniarias nostras ordine conservemus." Lucia, haec audiens, ad Gaium accessit et dixit: "Etsi non sum perita in rebus nummariis, intellego tamen quod tua verba sapientia plena sunt. Velim discere magis de hac disciplina ut et ego et pueri quos curo melius futurum habeamus." Gaius Luciam benigno animo audivit et respondit: "Libenter te docebo, Lucia. Nummariae rei disciplina non solum divitibus, sed omnibus prodesse potest. Sicut Atlas caelum sustinebat, sic scientia pecuniaria familiam sustentat." Ex eo die, Gaius et Lucia saepe conveniebant, et ille eam in artibus pecuniariis erudiebat. Mercatores etiam, Gaii exemplo moti, vitritersoria in suis negotiis adhibere coeperunt, et forum Romanum non solum locum commercii, sed etiam scientiae nummariae rei disciplinae factum est.	gpt-4-1106-preview
Nondum tamen Iason totum opus confecerat; imperaverat enim ei Aeetes ut armatos viros qui e dentibus gignerentur solus interficeret. Postquam igitur omnis dentis in agrum sparsit, Iason lassitudine exanimatus quieti se tradidit, dum viri isti gignerentur. Paucas horas dormiebat, sub vesperum tamen e somno subito excitatus rem ita evenisse ut praedictum esset cognovit; nam in omnibus agri partibus viri ingenti magnitudine corporis gladiis galeisque armati mirum in modum e terra oriebantur. Hoc cognito Iason consilium quod dedisset Medea non omittendum esse putabat. Saxum igitur ingens (ita enim Medea praeceperat) in medios viros coniecit. Illi undique ad locum concurrerunt, et cum quisque sibi id saxum nescio cur habere vellet, magna controversia orta est. Mox strictis gladiis inter se pugnare coeperunt, et cum hoc modo plurimi occisi essent, reliqui vulneribus confecti a Iasone nullo negotio interfecti sunt.	valetudinárium diurnum [day-hospital],currus cenatórius [wagon-restaurant],munus pleni témporis [full time]	In urbe Romana, ubi multae viae sunt et homines semper occupati, Marcus et Lucia, amici fideles, munus pleni témporis habebant. Marcus in valetudinárium diurnum laborabat, ubi aegrotos curabat, Lucia autem in currus cenatórius, qui per urbis vias ibat, coquum erat. Die quodam, Marcus, cum laboris sui finem fecisset, Luciam in currus cenatórius visitare decrevit. Cum ad locum venisset, amica eum laeta excepit. "Salve, Marce!" inquit Lucia. "Quam bene te hic videre possum!" Marcus autem, fatigatus a diurno labore, "O Lucia," respondit, "quam gratus sum quod tandem sedere et cibo tuo frui possum! Munus pleni témporis vere me fessum facit." Lucia, cibum optimum parans, "Noli sollicitari," inquit, "hic in currus cenatórius quies tibi dabitur. Ego enim, quamquam coquus sum, etiam de valetudine tua curare possum." Dum cenant, de vita cotidiana et laboribus suis colloquuntur. Marcus, de valetudinárium diurnum narrans, "Incredibile est," inquit, "quam multi homines auxilium quaerunt. Sine intermissione laboramus ut salutem eis praestemus." Lucia, eius verba audiens, "Et in currus cenatórius," respondit, "non cessamus. Cibus enim non solum est alimentum corporis, sed etiam animae solacium. Itaque, quamvis munus pleni témporis geramus, opus nostrum aliis vitam meliorem facit." Marcus, cibo delectatus et amici sermonibus recreatus, "Vere," inquit, "etsi laboriosum est, munus nostrum pleni témporis nobis et aliis multum gaudium affert. Gratias tibi ago, Lucia, quod me hodie invitasti." Lucia, cum risu, "Semper hic bene venies," inquit. "Amicitia nostra et laboris nostri fructus nos semper iungunt." Et sic, Marcus et Lucia, in medio laborum suorum, amicitiam et vitae gaudia coluerunt, memores quod etiam in negotiis, humanitas et benevolentia semper locum habent.	gpt-4-1106-preview
Cum tamen Colchis multorum dierum iter ab eo loco abesset, solus Iason proficisci noluit. Dimisit igitur nuntios in omnis partis, qui causam itineris docerent et diem certam conveniendi dicerent. Interea, postquam omnia quae sunt usui ad armandas navis comportari iussit, negotium dedit Argo cuidam, qui summam scientiam nauticarum rerum habebat, ut navem aedificaret. In his rebus circiter decem dies consumpti sunt; Argus enim, qui operi praeerat, tantam diligentiam adhibebat ut ne nocturnum quidem tempus ad laborem intermitteret. Ad multitudinem hominum transportandam navis paulo erat latior quam quibus in nostro mari uti consuevimus, et ad vim tempestatum perferendam tota e robore facta est.	illícita pecúniae exáctio [racket],lactis flos [panna],itínerum procuratrix (-trīcis) [agenzia viaggi]	In quodam oppido parvo, femina astuta nomine Julia, itínerum procuratrix peritissima, officium suum diligenter gerebat. Illa, viatoribus consilia praebebat, ut iter suum sine ullis difficultatibus conficerent. Die quodam, ad eius tabernam accessit vir nomine Marcus, qui insidias nesciebat quae eum manebant. Marcus, vir simplex sed bonae fidei, pecuniam magnam habebat, quam per multos annos laborando congregaverat. Nesciebat autem de periculis quae in itinere poterant occurrere, praesertim de illícita pecúniae exáctio quae in quibusdam locis fiebat. Julia, cum hanc rem intellexisset, statuit Marcum monere. "Marcus," inquit Julia, "caveas ne decipiaris ab illícita pecúniae exáctio quae viatores incautos fallere solet. Sunt enim homines qui, sub specie iuris, pecuniam ab incolis et peregrinis exigunt." Marcus, qui numquam de talibus fraudibus audiverat, gratias egit Iuliae et promisit se cautum fore. Julia, consilium bonum dedit et iter eius ita disposuit ut per loca tuta et amica duceret. Antequam Marcus discederet, Julia, benignitate mota, eum ad cenam invitavit. In convivio, lactis flos, deliciae quaedam loci, apponitur. "Hoc," inquit Julia, "est lactis flos, qui non modo suavissimus est, sed etiam viatorum animos reficit." Marcus, lactis flore delectatus, iterum Iuliae gratias egit et, post cenam, ad domum suam se contulit, plenus bonis consiliis et novo amico lactis flore. Ita Marcus, praemonitus a Iulia, pericula vitavit et iter suum feliciter peregit. Julia vero, officium suum bene fecit, et fama eius ut itínerum procuratrix prudentissima et amica viatorum per totam regionem crevit.	gpt-4-1106-preview
Hercules cum nullum alium introitum reperire posset, hoc saxum amovere conatus est, sed propter eius magnitudinem res erat difficillima. Diu frustra laborabat neque quicquam efficere poterat; tandem tamen magno conatu saxum amovit et speluncam patefecit. Ibi amissos boves magno cum gaudio conspexit; sed Cacum ipsum vix cernere potuit, quod spelunca repleta erat fumo quem ille more suo evomebat. Hercules inusitata specie turbatus breve tempus haesitabat; mox tamen in speluncam inrupit et collum monstri bracchiis complexus est. Ille etsi multum repugnavit, nullo modo se liberare potuit, et cum nulla facultas respirandi daretur, mox exanimatus est.	nummorum gestātor [portavalori],hamaxóbius [zingaro],resīna elástica [caucciù]	In quodam viarum angulo, ubi homines diversi negotiis suis intenti praetereunt, nummorum gestātor nomine Marcus saepe stabat. Is, cum magnam pecuniae summam portaret, semper vigilabat ne furibus praedam se praeberet. Cuius in animo erat semper idem cogitatus: "Oportet me valde caute ambulare, ne aliquis nummos meos surripiat." Die quodam, dum per viam ambulat, hamaxóbium conspicit, qui cum curru vetere et equis macilentis iter faciebat. Hamaxóbius ille, cui nomen erat Gaius, vultu erat laeto et oculis scintillantibus, quasi secretum felicitatis teneret. Marcus, nummorum gestātor, hamaxóbium rogavit, "Quomodo tam beatus esse potes, cum nihil praeter hanc raedam vetustam et equos habeas?" Gaius, hamaxóbius, risit et respondit, "Non in nummis felicitas est, sed in libertate vagandi sine ullis catenis. Resīna elástica, quam caucciù vocant, inveni, ex qua pilas facio quae pueris vendo. Ita vivendo, et libertatem et victum parvo labore consequor." Marcus, auditis hamaxóbii verbis, paulisper cogitavit. Nummorum gestātor, licet divitias portaret, libertatem non habebat. Semper timebat ne opes amitteret, semper anxius erat. Gaius autem, hamaxóbius, quamquam pauper, libere vivebat et in simplicitate gaudium inveniebat. Itaque Marcus, nummorum gestātor, statuit aliquantulum de suo labore relaxare et resīnae elāsticae mirabilia explorare. Nummos aliquos Gaius hamaxóbium dedit, ut pilas ex caucciù sibi faceret. Marcus, cum pilam elasticam primum iactaret, sentiebat se paulo liberum, quasi partem hamaxóbii spiritus in se recepisset. Ex illo die, Marcus nummorum gestātor saepius cum Gaius hamaxóbium colloquebatur, et quamquam nummos adhuc gestabat, discere coepit quod non divitiae, sed simplicitas et gaudium in parvis rebus, veram vitam beate vivere docent.	gpt-4-1106-preview
